Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Temp_diff,Torque_per_rpm,Real,Predito,Prob_Falha
M,300.6,310.2,1478,40.1,5,9.599999999999966,0.027131258457356474,0,0,0.08484697320988999
L,301.1,310.2,1496,43.4,54,9.099999999999966,0.02901069518714638,0,0,0.27228210856278423
H,300.0,310.1,1714,28.7,55,10.100000000000023,0.016744457409558492,0,0,0.062125563226888426
H,297.9,307.7,1618,35.9,92,9.800000000000011,0.022187886279343517,0,0,0.15530377377069673
M,298.5,309.7,1523,44.6,83,11.199999999999989,0.029284307288227653,0,0,0.14879535381327424
M,296.7,307.9,1874,21.3,130,11.199999999999989,0.011366061899673765,0,0,0.06322690447645903
L,303.8,312.6,1577,41.3,134,8.800000000000011,0.026188966391866714,0,0,0.5172183981283209
M,300.2,309.8,1487,39.2,122,9.600000000000023,0.026361802286465126,0,0,0.22069997529395924
L,298.9,310.4,1739,26.3,30,11.5,0.015123634272561746,0,0,0.017843754418041608
L,296.2,307.1,1444,46.7,194,10.900000000000034,0.032340720221584254,0,0,0.4174333329709431
L,297.3,308.7,1492,43.6,189,11.399999999999977,0.02922252010721902,0,0,0.2698110520369424
M,298.6,309.4,1774,27.5,154,10.799999999999955,0.015501691093565107,0,0,0.12164057005940744
L,302.6,312.1,1499,35.0,215,9.5,0.023348899266161877,0,0,0.325995816673544
L,295.6,306.2,1612,31.2,131,10.599999999999966,0.019354838709665412,0,0,0.07689806546245319
L,299.6,311.0,1554,36.3,62,11.399999999999977,0.023359073359058326,0,0,0.04209943206772798
L,300.0,309.3,1364,41.2,104,9.300000000000011,0.030205278592353224,0,0,0.2130719803294791
L,298.9,310.1,1394,42.7,179,11.200000000000045,0.030631276900982333,0,0,0.2056024429988758
L,300.2,311.5,1500,40.8,17,11.300000000000011,0.027199999999981864,0,0,0.044455353412237796
M,302.4,311.9,1313,55.7,102,9.5,0.04242193450111011,0,0,0.717314915198236
L,297.5,308.5,1446,41.9,32,11.0,0.02897648686028425,0,0,0.05736301026633741
L,303.7,312.6,1396,44.1,136,8.900000000000034,0.03159025787963353,0,0,0.4746422946548085
L,298.1,308.6,1354,53.9,207,10.5,0.03980797636629261,1,0,0.7472422000355796
L,300.5,309.6,1760,30.6,213,9.100000000000023,0.01738636363635376,0,0,0.508057481089291
L,301.4,310.6,1550,36.8,159,9.200000000000045,0.02374193548385565,0,0,0.3307993746873909
L,302.4,311.0,1475,47.9,79,8.600000000000023,0.03247457627116442,0,0,0.5553878553659441
L,299.5,310.0,1594,35.1,54,10.5,0.022020075282294844,0,0,0.06399654825983371
L,300.8,312.0,1477,37.3,164,11.199999999999989,0.025253893026387773,0,0,0.11411940882937131
M,303.7,312.4,1474,38.8,139,8.699999999999989,0.02632293080052488,0,0,0.3609851328393193
L,301.7,311.2,1521,36.7,130,9.5,0.02412886259038519,0,0,0.21297017057268564
L,300.6,310.7,1440,52.5,200,10.099999999999966,0.036458333333308016,0,0,0.7674912428917658
L,303.4,311.6,1564,41.9,137,8.200000000000045,0.026790281329906143,0,0,0.6186288541014786
L,297.2,308.6,1366,50.4,74,11.400000000000034,0.03689604685209598,0,0,0.19335202089014142
L,300.0,311.5,1601,36.9,35,11.5,0.02304809494064769,0,0,0.03985188325105546
M,302.3,311.5,1316,47.2,4,9.199999999999989,0.03586626139814904,0,0,0.20414163713677666
M,298.0,307.9,1417,51.0,137,9.899999999999977,0.03599153140435004,0,0,0.5726412122261895
M,302.0,310.5,1823,25.1,87,8.5,0.013768513439378077,0,0,0.21995968335266416
H,299.0,310.1,1432,50.0,45,11.100000000000023,0.03491620111729405,0,0,0.18724757687657287
M,298.3,307.7,1602,33.4,106,9.399999999999977,0.020848938826453903,0,0,0.14965166988970147
M,297.1,307.9,1609,38.9,166,10.799999999999955,0.02417650714728143,0,0,0.23666251648046444
L,301.0,311.6,1440,43.3,131,10.600000000000023,0.03006944444442356,0,0,0.22471166717455796
M,303.8,313.0,1789,23.5,215,9.199999999999989,0.013135830072658951,0,0,0.33615600442415217
L,301.3,310.6,1436,44.2,76,9.300000000000011,0.03077994428967216,0,0,0.28642009486016756
L,302.4,310.6,1445,40.3,162,8.200000000000045,0.027889273356382083,0,0,0.5230359480137711
L,298.2,308.7,1408,40.0,9,10.5,0.028409090909070733,0,0,0.04170590006877995
H,300.7,310.3,1369,50.7,12,9.600000000000023,0.03703433162889917,0,0,0.29317341717564444
M,300.8,310.8,1415,44.5,87,10.0,0.03144876325086117,0,0,0.22263692942157873
L,299.1,310.1,1416,41.2,185,11.0,0.029096045197719567,0,0,0.20667923295495658
M,302.3,311.0,1526,37.7,171,8.699999999999989,0.02470511140234292,0,0,0.43899742605833914
L,300.1,310.1,1569,43.5,17,10.0,0.027724665391951737,0,0,0.1574135408372452
M,299.3,309.1,1376,46.7,49,9.800000000000011,0.03393895348834743,0,0,0.2140030999736896
L,299.8,310.4,1698,28.3,103,10.599999999999966,0.01666666666665685,0,0,0.06631541003336966
L,298.4,308.1,1598,32.7,94,9.700000000000045,0.020463078848547898,0,0,0.10602307767501606
L,300.4,309.7,1679,30.1,136,9.300000000000011,0.01792733770100183,0,0,0.20198324735897852
L,298.8,309.8,1461,39.4,141,11.0,0.02696783025323274,0,0,0.12373366743960394
M,301.4,310.7,1368,63.7,92,9.300000000000011,0.04656432748534608,1,1,0.9042807030433093
L,298.0,308.2,1348,58.8,202,10.199999999999989,0.043620178041510665,1,1,0.8818240861604064
L,300.2,309.7,1771,27.1,104,9.5,0.015302089215124054,0,0,0.14919556089356756
L,297.0,307.8,1683,32.3,197,10.800000000000011,0.019191919191907787,0,0,0.1994597576218798
L,299.5,309.3,1382,61.0,140,9.800000000000011,0.04413892908824592,0,1,0.8802869560494292
L,302.7,312.2,1447,47.5,166,9.5,0.032826537664110006,0,0,0.6190176759708566
M,298.6,310.1,1444,48.1,39,11.5,0.03331024930745616,0,0,0.11226778200474752
M,300.6,310.0,1478,36.3,95,9.399999999999977,0.02456021650877905,0,0,0.13185763347951787
M,299.4,309.1,1461,48.6,70,9.700000000000045,0.033264887063632266,0,0,0.3674098223162887
L,299.3,309.3,1325,62.0,47,10.0,0.04679245283015337,0,0,0.7435315096328097
M,300.2,310.2,1628,30.3,27,10.0,0.01861179361178218,0,0,0.0397682299976289
L,301.9,311.1,1448,46.3,14,9.200000000000045,0.03197513812152488,0,0,0.2427304370391207
L,303.4,311.7,1295,51.3,51,8.300000000000011,0.03961389961386902,1,0,0.5969986489723021
L,300.6,310.8,1533,38.5,117,10.199999999999989,0.025114155251125172,0,0,0.1712535622319167
L,300.9,310.4,1544,36.0,148,9.5,0.023316062176150704,0,0,0.24077105957611722
L,300.2,309.5,1417,41.1,129,9.300000000000011,0.029004940014093858,0,0,0.2858068420375161
L,298.2,308.8,1354,60.9,32,10.600000000000023,0.044977843426850087,0,0,0.5830449862172123
M,300.1,309.6,1622,36.1,43,9.5,0.02225647348950539,0,0,0.12387032711046754
L,298.2,309.7,1585,37.4,118,11.5,0.02359621451102612,0,0,0.08727216918203831
L,299.3,308.6,1437,48.1,67,9.300000000000011,0.03347251217812563,0,0,0.3895104669609102
M,298.0,307.7,1487,41.3,160,9.699999999999989,0.02777404169466861,0,0,0.3408507781766645
L,303.6,312.3,1616,29.3,226,8.699999999999989,0.018131188118800663,0,0,0.39806626841025544
L,297.6,308.4,1353,57.5,88,10.799999999999955,0.04249815225421841,0,0,0.5580484647259498
M,299.3,309.1,1600,35.3,52,9.800000000000011,0.022062499999986208,0,0,0.09423566894944908
M,303.4,312.8,1526,30.8,37,9.400000000000034,0.020183486238518886,0,0,0.045298529998747776
M,301.7,309.9,1457,39.2,192,8.199999999999989,0.02690459849002958,0,0,0.5593864555835547
L,302.8,312.3,1504,40.3,204,9.5,0.02679521276593963,0,0,0.49143082427990015
L,300.4,309.8,1549,38.9,150,9.400000000000034,0.025112976113605478,0,0,0.34435234611389326
L,300.7,312.4,1470,38.6,56,11.699999999999989,0.026258503401342684,0,0,0.03516638270309257
M,302.0,310.4,1608,33.1,97,8.399999999999977,0.02058457711441506,0,0,0.23740838944457926
L,298.5,310.1,1809,28.9,20,11.600000000000023,0.01597567716969819,0,0,0.029948848458596335
H,299.4,310.8,1585,31.4,149,11.400000000000034,0.019810725552037972,0,0,0.05868732096637857
L,298.5,310.2,1676,32.7,18,11.699999999999989,0.01951073985679027,0,0,0.022977954254303403
L,298.4,309.2,1692,29.8,137,10.800000000000011,0.01761229314419763,0,0,0.09342098155462399
L,301.5,310.5,1927,22.4,149,9.0,0.01162428645562448,0,0,0.35174802455261356
H,302.9,312.3,1417,48.7,26,9.400000000000034,0.034368383909644064,0,0,0.3096773636150821
L,299.2,310.4,1472,43.3,32,11.199999999999989,0.029415760869545234,0,0,0.06991523583111893
L,301.8,311.2,1822,26.2,204,9.399999999999977,0.014379802414920758,0,0,0.39619930731757846
L,298.1,308.2,1654,32.1,25,10.099999999999966,0.01940749697701366,0,0,0.05094732618648609
L,300.9,311.2,1353,60.4,139,10.300000000000011,0.04464153732443116,0,1,0.8349386150738232
M,300.6,309.4,1432,44.2,84,8.799999999999955,0.030865921787687944,0,0,0.35850588123668287
L,298.2,309.0,1601,35.8,43,10.800000000000011,0.022361024359761172,0,0,0.05316459349158948
L,301.6,310.6,1431,37.5,137,9.0,0.026205450733734308,0,0,0.24226570979910228
L,300.3,310.2,1492,52.3,2,9.899999999999977,0.03505361930292557,0,0,0.3300052194348336
H,302.7,310.8,1275,55.0,25,8.100000000000023,0.04313725490192695,1,0,0.7020791002057509
M,302.9,311.1,1926,21.8,58,8.200000000000045,0.011318795430939088,0,0,0.23876330959221545
L,297.4,308.8,1473,46.2,167,11.400000000000034,0.03136456211810498,0,0,0.2914980577327969
H,297.4,308.3,1502,43.6,169,10.900000000000034,0.029027962716358838,0,0,0.2936420781696768
L,301.0,310.5,1317,50.9,75,9.5,0.03864844343201317,0,0,0.4565417576918099
L,303.1,311.2,1452,52.9,11,8.099999999999966,0.03643250688702725,0,0,0.6295291570927648
L,298.3,309.3,1337,56.1,206,11.0,0.04195961106952733,1,0,0.756947742142455
L,298.8,309.6,1903,22.3,145,10.800000000000011,0.011718339463998046,0,0,0.12588857163996406
M,302.2,311.1,1728,34.0,179,8.900000000000034,0.01967592592591454,0,0,0.52133966112518
L,303.7,312.7,1572,37.2,192,9.0,0.02366412213738953,0,0,0.4901061782997071
L,297.3,308.6,1297,45.9,184,11.300000000000011,0.03538936006165352,0,0,0.25888939930306454
L,302.1,311.5,1444,44.9,97,9.399999999999977,0.03109418282546323,0,0,0.353624349655218
H,297.5,309.5,1668,27.9,240,12.0,0.016726618705025943,0,0,0.09169298794636935
H,297.6,309.0,1354,55.6,46,11.399999999999977,0.04106351550957085,0,0,0.294203442486758
H,298.5,309.4,1417,41.2,155,10.899999999999977,0.029075511644298467,0,0,0.16614700779623565
L,302.8,311.1,1550,32.3,76,8.300000000000011,0.02083870967740591,0,0,0.16004977076763932
L,301.1,310.1,1564,36.8,7,9.0,0.023529411764690835,0,0,0.10552996564106162
L,300.6,312.3,1532,37.2,54,11.699999999999989,0.02428198433418781,0,0,0.03492900938974335
L,296.3,307.4,1472,39.9,51,11.099999999999966,0.02710597826085115,0,0,0.05156784839122138
L,298.9,309.7,1407,41.9,207,10.800000000000011,0.029779673063233987,0,0,0.2861236784582287
H,301.7,310.1,1462,38.3,49,8.400000000000034,0.026196990424058687,0,0,0.18496068237445817
L,297.7,309.2,1391,44.5,159,11.5,0.031991373112845445,0,0,0.18424914610246776
L,300.8,310.6,1402,53.7,93,9.800000000000011,0.0383024251069627,0,0,0.5941269859421872
L,298.4,308.2,1604,34.9,11,9.800000000000011,0.02175810473814105,0,0,0.06108547386662192
L,303.3,311.3,1409,51.8,16,8.0,0.03676366217172692,0,0,0.5996887203211229
M,296.0,306.6,1392,51.3,124,10.600000000000023,0.036853448275835594,0,0,0.426033981196873
L,299.7,309.1,1475,40.0,123,9.400000000000034,0.027118644067778225,0,0,0.26057323768993385
M,302.4,310.2,1485,45.9,50,7.800000000000011,0.030909090909070094,0,0,0.5234770549951785
L,297.4,309.4,1296,52.3,96,12.0,0.0403549382715738,0,0,0.2154354168285686
M,299.8,310.8,1463,43.5,156,11.0,0.029733424470246253,0,0,0.23723320380289276
L,300.8,310.5,1434,44.5,89,9.699999999999989,0.03103207810318617,0,0,0.2722694490399977
H,302.3,310.2,1443,54.6,120,7.899999999999977,0.03783783783781162,0,1,0.8831428196039021
L,300.3,311.5,1663,33.6,38,11.199999999999989,0.020204449789524834,0,0,0.041400172317777796
L,300.2,309.1,1479,47.0,22,8.900000000000034,0.031778228532770944,0,0,0.3245923516773349
L,300.3,311.6,1560,37.7,107,11.300000000000011,0.02416666666665118,0,0,0.08693523415331474
L,299.4,310.8,1622,33.6,217,11.400000000000034,0.02071516646114629,0,0,0.1698959564878095
L,301.8,311.2,1417,55.9,156,9.399999999999977,0.039449541284375826,0,1,0.8415404362410098
L,303.5,311.9,1565,38.9,12,8.399999999999977,0.024856230031932998,0,0,0.20260399161972775
H,298.8,310.1,1567,36.8,197,11.300000000000011,0.023484365028702305,0,0,0.17642590266053512
L,300.3,309.6,1593,38.1,140,9.300000000000011,0.023917137476444496,0,0,0.3464206601265342
L,300.9,310.4,1445,41.7,180,9.5,0.028858131487869306,0,0,0.4237399626344694
L,302.9,312.4,2030,19.1,192,9.5,0.009408866995069258,0,0,0.461022936399783
L,298.6,309.4,1375,55.4,145,10.799999999999955,0.04029090909087979,0,0,0.6290064518143855
L,298.2,307.8,1575,35.0,137,9.600000000000023,0.022222222222208113,0,0,0.19730788050571643
L,299.1,308.5,1647,35.0,74,9.399999999999977,0.021250758955664088,0,0,0.16618311332618416
M,302.7,310.5,1398,47.3,70,7.800000000000011,0.03383404864089139,0,0,0.5798704464262703
L,302.8,310.6,1670,29.1,2,7.800000000000011,0.01742514970058837,0,0,0.11737371405172989
L,300.6,310.5,1470,37.7,98,9.899999999999977,0.025646258503383916,0,0,0.12518037055697173
L,303.4,311.6,1449,41.7,132,8.200000000000045,0.028778467908882832,0,0,0.5068959462310992
M,295.4,305.9,1518,40.6,178,10.5,0.02674571805004826,0,0,0.2677652780212674
M,300.6,310.4,1407,51.1,157,9.799999999999955,0.036318407960173195,0,0,0.6510316465533299
M,300.9,309.9,1465,42.9,209,9.0,0.029283276450491957,0,0,0.6255443846192774
M,302.4,311.3,1312,61.5,85,8.900000000000034,0.04687499999996427,0,1,0.8899065037015932
L,297.6,308.7,1476,39.0,44,11.099999999999966,0.026422764227624376,0,0,0.04406791743824496
L,300.5,312.0,1461,38.1,39,11.5,0.026078028747415417,0,0,0.029782604793010745
L,301.5,310.6,1522,41.0,114,9.100000000000023,0.026938239158983614,0,0,0.3516546733322067
M,296.9,307.6,1685,32.0,10,10.700000000000045,0.018991097922837395,0,0,0.03381819848051538
L,300.1,309.3,1685,27.1,203,9.199999999999989,0.016083086053402917,0,0,0.2723092664064264
L,304.3,313.5,1452,41.5,15,9.199999999999989,0.02858126721761117,0,0,0.14246019761747405
M,298.8,308.5,1510,38.7,66,9.699999999999989,0.025629139072830712,0,0,0.12594918895059118
L,301.1,310.0,1513,38.0,17,8.899999999999977,0.02511566424320878,0,0,0.11970780170113565
L,300.5,311.6,1528,42.4,163,11.100000000000023,0.027748691099458277,0,0,0.25384484492760007
M,302.4,310.9,1435,42.3,83,8.5,0.029477351916355764,0,0,0.3410500085984149
L,301.0,311.0,1581,37.0,127,10.0,0.023402909550902337,0,0,0.20241470378858614
M,295.3,305.8,1589,36.2,184,10.5,0.022781623662666596,0,0,0.2133955460851152
L,301.0,312.3,1488,42.6,107,11.300000000000011,0.02862903225804528,0,0,0.13329576948514088
L,302.3,311.4,1845,21.9,27,9.099999999999966,0.011869918699180557,0,0,0.07702910666349945
L,298.9,308.5,1559,34.3,126,9.600000000000023,0.022001282873622834,0,0,0.1585610473428696
L,301.0,309.7,1491,42.9,165,8.699999999999989,0.028772635814870037,0,0,0.5815928013566827
L,301.2,310.4,1470,44.0,113,9.199999999999989,0.029931972789095283,0,0,0.4000361848505105
H,298.3,310.0,1419,47.1,105,11.699999999999989,0.03319238900631911,0,0,0.15617155400606017
L,300.6,309.6,1426,53.6,66,9.0,0.03758765778398486,0,0,0.6416831447652567
L,298.1,308.1,1484,40.4,59,10.0,0.02722371967653152,0,0,0.11712859218948075
L,297.9,308.6,1757,27.5,118,10.700000000000045,0.015651678998283635,0,0,0.08445356526908736
M,299.7,309.0,1465,49.0,158,9.300000000000011,0.03344709897608639,0,0,0.6673498160616369
L,298.7,310.1,1558,37.6,44,11.400000000000034,0.024133504492924177,0,0,0.0417243581823988
M,303.0,312.7,1553,35.8,122,9.699999999999989,0.02305215711524594,0,0,0.18178708992003748
M,300.3,309.6,1524,38.4,54,9.300000000000011,0.02519685039368425,0,0,0.14377022599853934
L,297.9,309.1,1595,32.0,32,11.200000000000045,0.02006269592475231,0,0,0.022003986709931984
M,297.7,309.0,1656,33.2,20,11.300000000000011,0.020048309178731856,0,0,0.02762869968838521
L,301.5,310.5,2289,16.4,112,9.0,0.007164700742679263,0,0,0.661398133668504
M,299.3,309.1,1449,47.9,131,9.800000000000011,0.033057280883345024,0,0,0.4756731377910506
H,302.8,312.4,1411,53.8,246,9.599999999999966,0.03812898653434576,1,1,0.898868117283754
L,302.0,311.1,1635,36.0,23,9.100000000000023,0.022018348623839744,0,0,0.13938924427553698
L,298.9,308.5,1503,40.6,145,9.600000000000023,0.027012641383880896,0,0,0.317221732502265
M,300.7,311.0,1559,42.8,121,10.300000000000011,0.02745349583064307,0,0,0.28867077579342293
H,298.5,309.7,1561,35.3,208,11.199999999999989,0.022613709160779875,0,0,0.1664821703986824
L,303.7,312.5,1433,53.6,185,8.800000000000011,0.037404047452869925,0,1,0.8847221100939089
M,301.7,310.6,1691,27.7,105,8.900000000000034,0.01638083973978925,0,0,0.15317372021796358
M,298.9,310.0,1348,58.2,163,11.100000000000023,0.043175074183944236,0,0,0.7247535687118729
H,299.1,309.4,1811,24.6,77,10.299999999999955,0.013583655438976487,0,0,0.06835172495714639
L,296.6,307.4,1389,42.7,48,10.799999999999955,0.03074154067672373,0,0,0.07169827148528982
L,299.1,308.9,1445,43.4,197,9.799999999999955,0.03003460207610378,0,0,0.4781599413908965
L,300.1,311.5,1659,31.1,203,11.399999999999977,0.018746232670272006,0,0,0.13208513775322595
M,300.5,311.9,1323,57.9,155,11.399999999999977,0.04376417233556783,0,0,0.6664270703020437
L,298.9,308.4,1301,51.1,138,9.5,0.039277478862383336,0,0,0.6131568086375738
M,299.2,310.4,1502,39.8,34,11.199999999999989,0.0264980026630982,0,0,0.04666990757905349
L,300.7,309.3,1580,38.3,102,8.600000000000023,0.02424050632909858,0,0,0.3463927728949527
M,304.0,313.2,1437,53.9,7,9.199999999999989,0.03750869867777487,0,0,0.4916368601207432
M,302.4,311.1,1721,30.1,210,8.700000000000045,0.017489831493307677,0,0,0.499274897010271
L,300.7,310.8,1754,27.7,84,10.100000000000023,0.015792474344346753,0,0,0.09028975560149573
L,301.8,309.6,1443,42.7,231,7.800000000000011,0.029591129591109086,0,0,0.8028301190393192
L,295.6,306.2,1650,28.2,35,10.599999999999966,0.01709090909089873,0,0,0.023675050993481717
L,298.5,309.6,1582,40.3,103,11.100000000000023,0.025474083438669106,0,0,0.13399305395298647
L,300.7,310.1,1351,46.9,165,9.400000000000034,0.03471502590671006,0,0,0.5498641598343282
M,300.8,310.7,1572,36.2,167,9.899999999999977,0.023027989821868305,0,0,0.2559106175061247
H,297.9,307.5,1880,23.3,146,9.600000000000023,0.012393617021270004,0,0,0.22125846968727342
L,304.1,313.2,1412,47.5,150,9.099999999999966,0.03364022662887136,0,0,0.6249409454865343
H,297.9,308.7,1545,35.9,120,10.800000000000011,0.023236245954677517,0,0,0.09163361257518673
M,297.8,307.8,1310,57.9,70,10.0,0.04419847328240901,0,0,0.6368493574562589
M,301.0,310.6,1460,53.6,74,9.600000000000023,0.036712328767098144,0,0,0.587907559089722
H,298.0,307.6,1593,32.2,118,9.600000000000023,0.02021343377274312,0,0,0.12761562015664088
L,300.4,311.6,1332,54.6,111,11.200000000000045,0.04099099099096022,0,0,0.454194864789355
H,301.2,310.9,1798,22.3,59,9.699999999999989,0.012402669632918575,0,0,0.059811395828930435
M,299.0,308.9,1449,39.6,105,9.899999999999977,0.02732919254656499,0,0,0.1530501068244245
L,298.0,308.5,1461,48.0,68,10.5,0.03285420944556273,0,0,0.2422438464031279
M,298.1,308.6,1425,41.9,11,10.5,0.02940350877190919,0,0,0.05778444235571914
M,298.9,310.1,1442,42.9,153,11.200000000000045,0.02975034674061737,0,0,0.18393561370845235
M,300.8,311.2,1592,32.9,82,10.399999999999977,0.020665829145715662,0,0,0.06688825204384125
H,297.5,308.4,1793,23.9,28,10.899999999999977,0.013329615170098532,0,0,0.023898616632320065
M,301.9,311.0,1467,48.1,43,9.100000000000023,0.03278800272663068,0,0,0.38347835197905095
H,298.8,310.2,1455,44.9,107,11.399999999999977,0.030859106529188413,0,0,0.15049765942654367
H,295.6,306.2,1329,55.3,135,10.599999999999966,0.041610233258057475,0,0,0.6045082713530424
L,301.0,311.5,1444,39.8,197,10.5,0.027562326869787004,0,0,0.2664238044761813
M,298.7,309.8,1501,44.7,48,11.100000000000023,0.029780146568934192,0,0,0.10909885136434376
L,302.5,310.4,1349,55.1,187,7.899999999999977,0.04084507042250494,1,1,0.9376015211121126
M,301.9,311.1,1605,40.0,179,9.200000000000045,0.02492211838004678,0,0,0.5406370170545035
M,300.2,309.5,1458,46.9,23,9.300000000000011,0.032167352537700845,0,0,0.2595400155010126
M,302.1,311.3,1453,45.1,174,9.199999999999989,0.031039229180983455,0,0,0.5884417710913331
L,301.3,310.0,1550,41.5,197,8.699999999999989,0.026774193548369823,0,0,0.6598665968301098
L,302.4,310.1,1401,48.8,177,7.7000000000000455,0.034832262669496905,0,1,0.8539411429123802
L,297.1,308.3,1773,23.8,169,11.199999999999989,0.013423575860116513,0,0,0.0731566474377697
L,302.3,311.5,1395,54.2,198,9.199999999999989,0.03885304659495423,0,1,0.8751730634655547
L,303.1,311.2,1394,45.3,144,8.099999999999966,0.0324964131994028,0,0,0.6520459795250895
L,299.0,309.1,1394,45.1,179,10.100000000000023,0.03235294117644738,0,0,0.42162368848567977
L,301.0,311.0,1553,35.8,26,10.0,0.02305215711524594,0,0,0.06192463205907324
L,300.3,311.5,1378,47.5,64,11.199999999999989,0.03447024673437266,0,0,0.14279146341034762
L,296.6,307.4,1616,28.0,175,10.799999999999955,0.017326732673256604,0,0,0.07322958740375493
L,301.6,309.9,1440,43.4,100,8.299999999999955,0.030138888888867957,0,0,0.4563546084626162
M,302.5,310.4,1429,43.2,191,7.899999999999977,0.030230930720762612,0,0,0.7227942970671762
M,298.8,308.6,1500,37.1,210,9.800000000000011,0.024733333333316846,0,0,0.3199825695712787
L,300.2,311.5,1492,41.8,128,11.300000000000011,0.02801608579086594,0,0,0.14465249955689266
L,299.4,309.1,1766,24.6,158,9.700000000000045,0.013929784824454174,0,0,0.16084056432324775
M,302.5,311.9,1347,54.3,125,9.399999999999977,0.04031180400887876,0,0,0.7341029222814903
M,299.4,309.0,1381,44.9,88,9.600000000000023,0.03251267197680484,0,0,0.2591654678171198
L,301.4,310.7,1568,35.2,23,9.300000000000011,0.02244897959182242,0,0,0.08707557703613891
M,302.2,311.3,1658,31.0,2,9.100000000000023,0.018697225572968216,0,0,0.06738129412464951
L,302.2,311.6,1462,50.0,51,9.400000000000034,0.03419972640216539,0,0,0.4348886450846361
L,298.9,310.2,1409,54.8,140,11.300000000000011,0.03889283179557211,0,0,0.5314748441526412
H,298.1,308.9,1388,53.5,83,10.799999999999955,0.03854466858786849,0,0,0.3943461391244566
L,302.0,311.0,1632,34.2,18,9.0,0.020955882352928338,0,0,0.11183277660760312
M,298.3,308.6,1589,37.1,137,10.300000000000011,0.02334801762113068,0,0,0.18495011470379738
L,297.4,308.2,1533,37.4,115,10.800000000000011,0.02439660795823588,0,0,0.1007730747893167
L,300.8,312.0,1496,40.0,175,11.199999999999989,0.02673796791442063,0,0,0.18787047902210535
M,297.5,308.7,1352,53.0,171,11.199999999999989,0.03920118343192367,0,0,0.5263655609217396
M,300.6,309.5,1557,33.8,84,8.899999999999977,0.02170841361591412,0,0,0.14704500689873348
L,299.0,310.1,1623,33.0,210,11.100000000000023,0.020332717190375642,0,0,0.17222871711067433
L,300.8,310.7,1633,27.8,0,9.899999999999977,0.017023882424974265,0,0,0.024380894445151808
M,300.6,310.6,1463,45.5,196,10.0,0.031100478468878263,0,0,0.541728650729329
L,296.8,308.0,1510,39.4,29,11.199999999999989,0.0260927152317708,0,0,0.04162889878890066
L,299.2,308.9,1368,47.2,175,9.699999999999989,0.034502923976582965,0,0,0.5423799175083478
L,298.2,309.0,1489,40.6,89,10.800000000000011,0.027266621893870205,0,0,0.1063569937401331
L,300.4,309.8,1513,32.9,117,9.400000000000034,0.021744877726357074,0,0,0.11870143037240476
M,298.5,309.4,1365,48.7,56,10.899999999999977,0.035677655677629545,0,0,0.16923255328397077
L,301.3,310.4,1384,50.1,88,9.099999999999966,0.036199421965291766,0,0,0.5385010778066712
L,301.1,309.7,1668,30.8,158,8.599999999999966,0.018465227817734735,0,0,0.33779489163949955
L,302.6,310.8,1470,41.2,156,8.199999999999989,0.02802721088433468,0,0,0.5617716607399288
L,297.9,309.0,1290,49.8,43,11.100000000000023,0.03860465116276077,0,0,0.14939085453702475
M,303.5,312.0,1475,42.9,85,8.5,0.029084745762692144,0,0,0.4002503249223393
H,297.7,308.8,1404,50.3,97,11.100000000000023,0.035826210826185305,0,0,0.27778287401638146
H,302.0,310.5,1841,23.6,119,8.5,0.012819120043447683,0,0,0.271670890528304
M,298.9,309.6,1472,46.0,199,10.700000000000045,0.03124999999997877,0,0,0.4610196874356124
L,304.1,313.3,1470,39.9,70,9.199999999999989,0.027142857142838678,0,0,0.19646713007425334
L,298.6,309.6,1472,39.1,14,11.0,0.026562499999981955,0,0,0.03530051633352428
L,301.9,310.5,1425,51.1,173,8.600000000000023,0.035859649122781855,0,1,0.8298566871234933
M,296.3,307.2,1446,45.9,180,10.899999999999977,0.03174273858918967,0,0,0.35017949504626833
L,301.7,310.5,1354,50.0,169,8.800000000000011,0.03692762186112487,0,0,0.7567396689544089
M,297.1,308.4,1615,32.6,184,11.299999999999955,0.02018575851391939,0,0,0.10712330570610189
M,295.6,306.2,1477,45.0,40,10.599999999999966,0.03046716316856434,0,0,0.12063201001509104
M,299.7,311.2,1616,42.3,180,11.5,0.026175742574241226,0,0,0.2933047245222682
L,303.0,311.2,1664,29.8,186,8.199999999999989,0.017908653846143083,0,0,0.43789350655734377
H,296.9,307.9,1557,36.5,63,11.0,0.023442517662155785,0,0,0.052069333877460884
H,301.6,310.6,1400,49.5,211,9.0,0.0353571428571176,0,0,0.8092659021323447
M,300.4,310.6,1545,35.6,16,10.200000000000045,0.02304207119739609,0,0,0.04571380714937004
L,302.3,310.9,1891,22.7,135,8.599999999999966,0.012004230565831832,0,0,0.3355298227842004
H,298.8,309.8,1490,35.9,171,11.0,0.02409395973152745,0,0,0.1122845125230828
M,304.0,313.5,1732,26.2,126,9.5,0.015127020785210665,0,0,0.1460477821717056
L,302.7,312.1,1763,26.5,184,9.400000000000034,0.015031196823587617,0,0,0.28920838392211534
L,299.2,309.0,1951,21.4,102,9.800000000000011,0.010968733982567416,0,0,0.16753224781569143
M,298.9,310.1,1313,56.8,171,11.200000000000045,0.04325971058641031,0,0,0.6801990172619584
L,299.7,310.6,1737,26.1,144,10.900000000000034,0.015025906735742646,0,0,0.07790935289771427
